block_type,start,end,duration,segments,speaker_count,speakers,text
DJ/GUEST,2533.36,2571.01,37.65,8,2,"SPEAKER_06,SPEAKER_23",아침에 7시에 나가면 4시 반에 옵니다 다행이다 다행이야 다행이야 이거 남편이 시키고 저희 밥 먹고 아기 이제 마지막 수요일 하면 7시 반에 자요. 좀 늦게 잔다. 이 정도면 빨리 자는 거라고 하더라고요. 아 그래요? 그러니까 아침 7시에 일어나서 저녁 7시는 돼야지 우리가 이게 하루가 끝이 나네요. 그렇습니다. 그런데 그럼에도 불구하고 8개월 우리 아기를 육아하면서 행복한 것도 있잖아요.
DJ/GUEST,2571.19,2620.49,49.3,19,2,"SPEAKER_06,SPEAKER_23",저는 좀 많이 힘들긴 했는데 요즘에는 같이 뭐랄까 소통이 된다고 해야 되나? 놀 수가 있어요 같이 같이 뭔가 이렇게 소통이 되니까 이게 좋은 거야? 제이크 재밌어요? 네네 요즘 좀 재밌습니다 요즘 좀 재밌게 잘하고 있고 솔직히 그 전까지는 너무 힘들었어요 그럴 수밖에 없지 할 게 너무 많고 애기가 자면 우리가 뭐 우리도 같이 자요. 우리 빨래해야지 청소해야지 할 게 한두 개가 아닌데. 맞아요. 너질러 놓은 것도 치워야지. 그렇지. 우리 5905님. 네. 횡성에 친구들은 좀 있어요? 네. 굉장히 친구들 많아요. 다행이네요. 같이 육아하는 친구들도 있고요. 네네네. 그럼 또 같이 든든히 힘이 되겠네요. 맞아요.
DJ/GUEST,2620.51,2636.65,16.14,9,2,"SPEAKER_06,SPEAKER_23",없었으면 진짜 힘들었을 거예요. 더 힘들었을 거예요. 그러니까요. 우리 음성편지 남기는 시간 있는데 누구한테 남기고 싶어요? 밖에서 일하고 있는 남편? 남편. 그래도 남편이 또 생각이 나지요? 그렇죠. 우리 남편에게 화끈하게 또 음성편지 남겨봅니다.
DJ/GUEST,2637.36,2702.65,65.29,3,2,"SPEAKER_06,SPEAKER_23",아이고 나는 근데 이렇게 집에서 나도 고생하는데 밖에 있는 남편도 생각나고 그래요? 신랑이 스키장에서 일을 해가지고 저 생각나요 추우니까 약간 지금 목소리가 약간 축축한게 눈물이 날 것 같았던 것 같아요 얘가 너무 치근덕 돼가지고 힘드네요 누구랑 전화하는지 궁금한가봐요 저기 애기 이름이 뭐예요 정소윤이에요 소윤이한테 내가 얘기 좀 할게요 수화기 좀 갖다 대줘요 소윤아 소윤아 들어봐 소윤아 은지 이모야 우리 소윤이 건강하고 행복하게 소윤이 건강하고 행복하게 우리 엄마 아빠랑 같이 영원히 행복해야 돼 소윤아 소윤아 사랑해
DJ/GUEST,2703.14,2811.66,108.52,11,2,"SPEAKER_06,SPEAKER_23","네 표정이 어때요? 표정은 안 보이는데 엄청 웃고 있었어요 지금 아 다행입니다 저희가 신청곡도 틀어드리고 커피도 보내드릴게요 감사합니다 화이팅 화이팅 화이팅 화이팅 아 우리 텐션 너무 좋으신 5905님과 전화 연결 해봤고 할 말 하고 싶은 말 소리 지를 거 지금 잔뜩 있는데 아이랑 이제 알죠 전화하고 있으면은 애들 더 와서 더 치근덕 치근덕 거려요 그래서 정신이 없으신 것 같아 5905님 연결 너무 감사드리고 308님 9개월 아기 키우는 맘인데요 지금 통화하시는데요 우리 아기가 좋아하는 사운드북 소리가 들려요 육아하시는 분들 청취자분들 화이팅 사운드북 소리 알지 텐디가 텐디 조카 4살 때까지 같이 살았잖아요 그리고 갑자기 사운드북 같은 거 새벽에 갑자기 혼자 울릴 때 있지 않아? 그럴 때나 너무 무서워가지고 그런 거 깜짝깜짝 놀래고 기절 초풍할 뻔했다니까요 마덜핑걸 마덜핑걸 Where are you? Here I am Here I am, how do you do? 막 이런 거 갑자기 나오고 갑자기 나는 나는 로즈 노래하는 로즈 손을 잡고 돌아라 막 이런 거 새벽에 갑자기 울렸을 때 뭐야 깜짝이야 이랬던 적 진짜 많아요 지혜인님 저도 35개월 5개월 아기 키우는데 너무 공감돼요 육아 하루 일과 됐는데 눈물 납니다 학교 다닐 때도 7시에 안 일어나는데 웬걸? 7시에 일어나는 게 그게 보통 일입니까요? 아 우리 청취자들 모두 모두 화이팅이고 신청곡 띄워드립니다 5905님의 신청곡 I believe"
GUEST,2819.76,2945.99,126.23,2,1,SPEAKER_05,잠 못드는 밤 이런 날도 몇 번째인지 No doubt I know you like 언제나 사랑은 어렵지 망설이지 마 어때 솔직한 게 좋은데 투명한 네 맘이 다 보여 난 거짓말을 잘 못해 솔직한 것뿐인데 한순간 네 맘을 뱉지 뭘 자꾸 겁나 이 밤 가득 녹은 feeling 달콤한 노래를 불러줘 내 예쁜 입술에 네게만 사랑을 말해줘
AD,2947.86,2961.65,13.79,1,1,SPEAKER_07,그 고민하고 있어 꼭 다 물린 fly 달콤한 그 말이 새어나오고 있어 꼭 간직한 맘이 너를 본 그 순간
DJ/GUEST,2991.85,3076.33,84.48,8,2,"SPEAKER_05,SPEAKER_23",5905님의 신청곡 아이브 립스 듣고 왔습니다. 여러분은 이은지의 가요광장 함께하고 계시고요. 커피 몇 잔 할래요? 애프터 서비스 8184님 텐디 아들이 멀미난다고 라디오 끄래요. 사연 소개 돼서 멀미 사라지게 3점 부탁해요 텐지는 야 너랑 있으니까 멀미난다 이런 얘기 진짜 많이 들었어요 야 너랑 있으니까 야야야 조용히 해 노래 부르지 마 춤추지 마 가만히 있어 엉덩이 흔들지 마 이런 얘기 진짜 많이 들었거든요 부모님에게는 듣지는 않았지만 주위 사람들한테 몇 번 들었던 경우가 있어요 8884님 우리 아드님 멀미난대요? 녹록치였네요 커피 3잔 보내드리고 7447님 언니 조카 두쫀쿠 사려고 40분 줄 서서 샀어요 친척 언니 만나러 갔는데 커피 수혈할래요? 동상 걸려 죽겠어요 아이쿠 그래도 두쫀쿠 잘 사셨네요 네일아트 잘하셨다 사진까지 보내주셨거든요 겨울엔 역시 머건디야 여러분 이렇게 커피 보내드리고 우리 잠깐 광고 듣고 다시 올게요 고맙습니다.
AD,3078.46,3086.79,8.33,2,2,"SPEAKER_04,SPEAKER_22",고맙습니다. 고맙습니다.
GUEST,3092.43,3092.61,0.18,1,1,SPEAKER_05,고맙습니다.
AD,3095.45,3164.5,69.05,6,3,"SPEAKER_01,SPEAKER_03,SPEAKER_07",공공기관 우선구매 대상기업 고려기프트 성인용 기저귀 금비금비 얼쑤 한국에서 만들었네 성인용 기저귀 금비금비 얼쑤 국내 생산 성인용 기저귀 금비 검색창에 금비기저귀를 검색해보세요 국산 성인용 기저귀 금비금비 최고의 플레이는 최고의 수면에서 베스트 슬립 대표 서진원입니다. 대한민국 축구 국가대표팀의 수면 이제 베스트 슬립이 책임집니다. 우리 선수들이 최고의 플레이를 할 수 있도록 최고의 수면을 선물합니다. 대한민국 축구 국가대표팀 공식 침대 매트리스 베스트 슬립 스마트 AI 가디언스 기술로 완성한 프리미엄 블랙박스의 새로운 기준 AI 블랙박스의 빈틈을 채우다 지속 가능한 미래를 위해 조용히 발걸음을 내딛는 곳이 있습니다
GUEST,3164.6,3173.66,9.06,1,1,SPEAKER_08,GH 경기주택도시공사는 기후위기에 대응하고 탄소중립을 실천하며 친환경과 녹색성장의 가치를 공간에 더합니다.
AD,3174.32,3185.98,11.66,2,1,SPEAKER_22,미래를 위한 공간. GH 경기주택도시공사가 함께합니다.
DJ/GUEST,3186.0,3230.59,44.59,5,2,"SPEAKER_05,SPEAKER_23",매일 똑같은 하루 2026년 1.4분기 총주사 맞이 가요광장 받아쓰기 다음은요 잠시 후 3.4부에 만날 엑스티너리 히어로즈의 정수씨가 가광 초대석 때 청취자 여러분들께 했던 멘트입니다 잘 듣고 문자로 받아써서 보내주세요 같이 독감 예방주사 맞고 행복해요 잘 들으셨나요? 한 번 더 들려드릴게요. 리슨 앤 리핏.
DJ/GUEST,3231.85,3270.27,38.42,9,2,"SPEAKER_09,SPEAKER_23",같이 독감 예방주사 맞고 행복해요. 방금 들려드린 멘트를 정확하게 받아쓰기 해서 보내주셔요. 보내주실 번호 샷8910 짧은 문자 50원 긴 문자와 사진 문자 100원 어플 콩과 KBS 플러스로 무료고요. 성공하신 분들 중 총 26분께 선물 보내드립니다. 무엇을? 배달앱 상품권 4개로! 여러분 가요광장 받아쓰기 많이 많이 해주시고요. 2부 끝곡입니다. 페퍼톤스 Everything is OK 들려드리면서 우리는 1시에 다시 만나요.
GUEST,3301.74,3432.51,130.77,4,1,SPEAKER_05,이제 천천히 지쳐가는 우리들의 여행 서로에게 등을 기댄 채 무표정한 얼굴 쉼 없이 달려온 기나긴 이 길 위에 다사로운 태양은 언제쯤 나를 비추고 있어 Everything is okay Everything is alright 스쳐가는 풍경은 언제나 우릴 미소짓게 해 Everything is alright 점점 잊혀져만 가는 우리들의 처음 빛바랜 낡은 지도와 녹슨 아침 밤 쉼 없이 달려온 기나긴 이 길 위에 everything is ok
AD,3436.73,3512.89,76.16,11,2,"SPEAKER_11,SPEAKER_18","KBS 쿨 FM 57분 교통정보입니다. 점심시간이 지나면서 도로 이동량 자체는 크게 줄어 있습니다. 지금은 어느 길을 다녀도 비교적 원활한 편인데요. 다만 돌발 구간에 영향을 받는 곳들입니다. 서울시내 구리쪽 강변북로 월드컵 대교부터 1차로에서 작업 중인 서강대교 쪽으로 지체에서 행하고요. 올림픽대로 양방향은 가양대교 일대로 각각 4차로 작업에 영향을 받고 있습니다. 계속해서 공항쪽 동호대교부터 동작대교 쪽으로 속도 떨어지고 이어지는 경부고속도로 부산 방향은 한남대교에서 경부고속도로 반포 나드목과 연결되는 지점 4차로에서 대형 버스 관련 추돌사고 처리 중입니다. 램프 구간 차로 잘 살펴서 이동하셔야겠습니다. 또 수도권 제1순환선 판교에서 일산 쪽도 장수 6차로에서 화물차 사고가 나 정체의 속내까지도 이어집니다. KBS 쿨FM 57분 교통정보 공인이었습니다. 오빠, 주말에 아울렛 갈까?"
GUEST,3512.91,3550.26,37.35,5,2,"SPEAKER_05,SPEAKER_08",주말엔 차 막힌단 말이오. 지하철 타고 가면 되는데? 그렇게 가까운 데가 있단 말이오? 유명 브랜드 모두 모여있는 그곳 합리적 가격 여신 마리오란 말이오 가산 디지털 단지 마리오 아울렛역에서 만나는 마리오 아울렛
AD,3551.05,3616.7,65.65,8,4,"SPEAKER_00,SPEAKER_11,SPEAKER_12,SPEAKER_13",살면서 제가 2시를 기다려본 적이 없는데 하디 덕분에 그래도 매일매일 힘을 얻는 것 같습니다. 하디 이제 곧 52시니까 2시가 기다려지는 라디오 안녕하세요 여러분 항상 유쾌한 텐션으로 하루를 밝혀준 우리 하하 유쾌한 텐션으로 하루를 밝히는 라디오 슈퍼라디오 이제부터 더 잘하고 아빠가 영원하면 좋겠어요. 청취자 여러분과 영원히 함께하고 싶은 라디오 KBS 쿨 FM 하하의 슈퍼라디오와 함께해주세요. 1단계 2단계 KBS가 업그레이드합니다. KBS 플러스 KBS만이 제공 가능한 무료 서비스 스마트폰에서 즐겨보세요. 40개의 실시간 채널 5만 개의 다시 보기 KBS의 과거 현재 프로그램을 소환해서 볼 수 있습니다. 지금 당장 구글 플레이 애플 스토어에서 KBS 플러스를 다운받으세요.
DJ/GUEST,3623.77,3797.92,174.15,16,2,"SPEAKER_05,SPEAKER_23","이은지의 가요광장 KBS 라디오 이은지의 가요광장 3부 시작했고요. 저는 DJ 이은지입니다. 저희가 2부 끝에 가요광장 받아쓰기 진행했고요. 오늘은 지난 11월 가광 초대석을 찾아줬던 엑스티너리 히어로즈의 정수씨. 정수씨가 청취자 여러분들께 했던 멘트 중에 1부였습니다. 같이 독감 예방주사 맞고 행복해요 라는 문장이었고요. 정영준님. 같이 독감 예방주사 맞고 행복해요 텐디는 독감 예방주사 맞으셨나요? 전 이번 연도 안 맞았는데 다행히 독감 안 걸렸네요 다들 감기 조심하세요 취자들 감기 진짜 조심해야 돼요 진짜 감기가 심하기도 심하지만 안 떨어진다라는 이야기 진짜 많이 들었고 1010님 같이 독감 예방주사 맞고 행복해요 같이 이은지의 가요광장 듣고 행복해요 청취율 조사도 참여해요 와우 땡큐 땡큐 이분들 포함해서 총 2026년이라서요 26분 추첨 배달앱 상품권 보내드리도록 합니다 당첨자는요 방송 후에 이은지 가요관장 홈페이지 선곡표 게시판에서 확인해주세요 잠시 후 은진의 편지쇼 OMG 골든차일드 장준씨 엑스티너리 히어로즈의 정수씨 연하남 정수씨 우리 주연씨 쾌남 쾌남 주연씨 함께하도록 합니다 이번주 주제 추억소환 트렌드 다 돌려라 목소리 너무 컸죠 미안해요 취자들 순간 목소리가 너무 컸어요 추억의 예능 중에 부활했으면 좋겠다 새로운 시즌으로 방송했으면 좋겠다는 것들 여러분이 라떼 시절 즐겨봤던 예능들 많이 많이 보내주세요 소개된 분들께는 추첨을 통해 선물 보내드립니다 보내주실 번호 샵8910 짧은 문자 50원 긴 문자와 사진 문자 100원 어플 콩과 kbs 플러스는 무료고요 이번 주 광고 소개 각종 시작송으로 함께합니다. 오늘은 동방신기의 주문미로틱 음악 주세요. 시작은 달콤하게 당도 최고 디스크 재킷 취자들 박친구도 육아 동지까지도 뭐든 되드려 맡겨줘 이윤지의 가요광장 3, 4부는 메디힐 토너패드 한국수전공사 신한금융그룹 이량약품 현대자동차 TS푸드 보배 만점 제공입니다."
AD,3799.52,3827.88,28.36,2,1,SPEAKER_10,뭐야 뭐야 요즘 피부 비결 뭐야? 세수하고 한 장 쓱 닦고 착 화장 전에 한 장 쓱 닦고 착 쓱 닦고 착 붙이는 메디힐 토너 패드 2024-2025 올리브영 아워즈 토너 패드 1위 피부 고민 있을 땐 메디힐 토너 패드 글로벌 더마 코스메틱 메디힐 우리의 물을 나누면 더 행복한 오늘이 있고 우리의 기술을 나누면 내일이 더 기대됩니다
GUEST,3836.36,3856.66,20.3,2,1,SPEAKER_05,다 좋아해요 미라로 행복으로 K-WATER로 이 캠페인은 기후위기 대응을 선도하는 글로벌 물기업 K-WATER 한국수자원공사와 함께합니다. K-WATER로
AD,3859.72,3880.84,21.12,5,1,SPEAKER_17,"안녕하세요. 장나라입니다. 살다 보면 갑작스러운 사고나 질병으로 위기에 빠지는 경우가 있습니다. 신안은 사회복지사, 경찰관과 협력해 어려움을 겪는 가정이 일상으로 돌아올 수 있도록 위기가정지원사업을 펼치고 있습니다. 위기의 순간, 신안과 함께."
GUEST,3881.8,3904.44,22.64,2,1,SPEAKER_05,위채로 소화불리 아 이 라디오 광고가 보이는 라디오 광고면 어땠을까요?
AD,3904.46,3947.35,42.89,5,3,"SPEAKER_07,SPEAKER_16,SPEAKER_20",스타리아 라운지의 넓은 공간을 담기에 말로는 부족하니까 가족 모두가 편안한 여유로운 공간과 새로워진 편의 사양. 가까운 전시장에서 확인해보세요. 더 뉴스 스타리아 라운지 출시. 땅쓰 땅쓰 땅쓰 땅쓰 땅쓰 부대찌개 참 맛있어요 땅쓰 부대찌개 누구나 쉽고 빠르게 땅쓰 부대찌개 맛있게 끓여요 포장 전문 배달 가능 땅쓰 부대찌개 이 땅 위에 부대찌개 땅쓰 부대찌개 보배 보배 보배 보배 보배 반점 우리 동네 단골 중식 보배 반점
DJ/GUEST,3955.03,4074.9,119.87,8,2,"SPEAKER_05,SPEAKER_23",Please baby call me Sometimes 말해 어디든 난 가지 이은지의 가요광장 세대 불문 분야 막론 유행하는 모든 것들이 모여있는 곳 여기는 은진의 편집쇼 우리 엄마 엄마가 엄마 엄마 엄마야 오 엠 지 예스 고 이 시간 함께해 주실 너무나도 멋진 퍼슨 이은지의 K-POP SQUARE 고정 게스트 4년차 4 YEARS에 빛나는 정직원 골든차일드 장준씨 어서오세요 안녕하세요 장준입니다 멋진 멜로디로 노래 한소절 오늘의 스페셜 일일 알바생 텐디가 인정한 텐디의 남동생들 밴드 엑스티너리 히어로즈 정수씨 주연씨 어서오세요 안녕하세요 엑스티너리 히어로즈 정수 치현입니다 반갑습니다 우리 정수씨랑 주연씨는 가광초대석이나 아니면 또 정수씨는 광장코인 노래방 강코너 노래를 많이 해주고 갔거든요 근데 오늘 코너는 트렌드에 대해 이야기하는 코너에요 트민남이 되어야 돼요 트민남 트민남이 뭔지도 몰라요 트렌드에 민감한 남자 아니 어때 주연씨는 내가 봐도 쾌남이라서 트렌드에 그렇게 민감한 스타일은 아닐 것 같아 아예 신경을 쓰지 않습니다 그럴 것 같더라. 약간 좀 종이가 더 편한 사람 아니에요? 뭔가 이런 패드나 이런 거.
DJ/GUEST,4074.92,4083.93,9.01,6,2,"SPEAKER_08,SPEAKER_23",저 되게 스마트폰 게임 중독입니다. 스마트폰 트렌드만 모를 뿐. 트렌드만 모를 뿐 얼리어답터다. 맞아요. 그래요. 수는 어때요?
DJ/GUEST,4083.95,4090.98,7.03,3,2,"SPEAKER_09,SPEAKER_23",제가 오히려 종이를 선호합니다. 연습할 때도 제가 직접 가사 적어서 연습하고. 트렌드에는 좀 예민한 편인가요?
DJ/GUEST,4091.0,4095.93,4.93,2,2,"SPEAKER_09,SPEAKER_23",굉장히 거리가 멉니다. 아 오늘 장준씨가 트렌드에 좀 예민하거든요.
DJ/GUEST,4096.31,4103.94,7.63,5,2,"SPEAKER_02,SPEAKER_23",완전 틀린남. 제일 오늘 트렌드에 보여요. 완전 틀린남이거든요. 주연씨는 쾌남. 우리 정수씨는 연하남이라는 별명을 가져갔어요.
GUEST,4104.61,4110.86,6.25,4,1,SPEAKER_02,아 쾌남 연하남. 무슨 남? 정동남 할게요 그냥. 왜 침 나왔어?
AD,4110.94,4111.14,0.2,1,0,,코로 불 끌게요.
DJ/GUEST,4112.5,4160.59,48.09,6,2,"SPEAKER_02,SPEAKER_23",도대체 몇 살이에요? 나이틴 세븐 치고는 너무 많은 것들을 알고 있고 정동남 선배님보다는 처남 어때요? 처남 좋죠 국민 처남 실제로 누나가 또 있고요 국민 처남이 낫겠어요 이렇게 또 우리 셋이서 한 번 해보고 다행히도 여기 들어오기 전에 우리 장준씨랑 엑스티너리 히어로즈분들이 많은 얘기 나누던데 처음이 있었어요? 일단은 제가 그 주가나 할 때도 우리 엑디즈 친구들이 나왔었고 주가나 아이돌의 MC 그리고 또 최근에 저는 콘서트도 장준씨가 초대를 해줘서 갔어요 근데 갔는데 아까도 얘기했었던 게 진짜 작년에 많은 콘서트들을 갔었는데 가장 기억에 남고 재밌었던 건 엑디즈 콘서트였어요 진짜?
AD,4163.58,4163.64,0.06,1,0,,캐나!
DJ/GUEST,4164.21,4167.85,3.64,2,2,"SPEAKER_08,SPEAKER_23",가장 재밌고 멋있었어요. 감사합니다.
DJ/GUEST,4167.87,4177.53,9.66,4,2,"SPEAKER_08,SPEAKER_23",아니 이제 곧 있으면 또 콘서트 또 하잖아요. 주현씨. 네 맞습니다. 저희 이제 일본에서 오사카랑 요코하면서 2회씩 공연을 또 앞두고 있습니다.
DJ/GUEST,4177.55,4223.77,46.22,8,2,"SPEAKER_09,SPEAKER_23",진짜 완전 장난 아니야. Stay with me고요. 우리 엑스티너리 히어로즈 정말 콘서트 장인들이니까 정말 많이들 가서 재미나게 또 즐겨주셔요. 아니 엑시즈분들이 가요광장을 왔지만 세상에나 세상에나 난리가 났어요 지금 그 우리 로고송을 만들어 줬대요 이은지의 가요광장 로고송을 만들어 줬다는 이야기 정수씨 원래 어떤 노래로 이렇게 했어요 저희 노래에 로스트 앤 파운드라고 굉장히 좋은 노래가 하나 있는데 잃어버린 은디누나 찾아서 한번 연하남 맞네. 플로팅이 장난 아니라니까. 은눈을 찾아서 노래를 한 곡을 기깔나게 말아왔죠.
DJ/GUEST,4223.78,4265.45,41.67,5,2,"SPEAKER_09,SPEAKER_23",미치겠다. 얼마나 찾았는지 같이 들어볼 건데요. 일단 로스터 앤 파운드를 개사해서 노말 버전과 샤우트 버전. 어떻게 노말 버전부터 한번 들어볼게요. 아 좋다 굉장히 청아하게 은두나를 향한 사랑을 담아봤는데 그치만 여기서 끝이 아닙니다 또 아니에요?
DJ/GUEST,4266.19,4366.02,99.83,8,3,"SPEAKER_02,SPEAKER_09,SPEAKER_23",더 듬뿍 담아봤어요 날량한 사랑이 조금 더 있어요? 아 이거 부족하죠 미치겠다 다른 버전이 또 있는 거네 엄청나게 담아봤습니다 샤워 투 버전 한번 들어볼게요 자 익숙해져버린 내일같이 또 반복해 아 맞아요 맞아요 백태가 있네요 커피를 두 잔 먹었어요 커도 때리면 또 있죠 저는 백태녀 할게요 아이고 아우 수수 우리 주연씨 너무너무 고마워요 아 아닙니다 사랑을 터뜨려봤어요 사랑을 터뜨려봤대 진짜 아니 근데 궁금한게 우리 수는 가공장을 놀러올때마다 은지누나에 대한 사랑을 좀 많이 이렇게 장준씨 왜 비웃는건지 궁금해요 진심이에요? 그럼요 진행하세요 신경쓰지 마세요 은진 누나에 대한 사랑 다른 누나한테도 전파해본적 있어요? 저희 팬분들 빌런즈 말고는 처음이에요 어떡하냐 준아 이거 누나 어떡하냐 준아 너 그렇게 누나 놀리면 못쓰는데 누나도 나름 어디가서 방귀 뀌는 사람이야 방귀 뀌는 사람이야 누나한테 그렇게 마음을 흔들면 안돼 누나 요새 적적해 많이 적적해요 적적해요? 저도 제가 있잖아요
DJ/GUEST,4368.43,4404.81,36.38,4,2,"SPEAKER_02,SPEAKER_23",정말 행복합니다 여러분 우리 여러분들 이렇게 또 엑스테리 히어로즈 분들과 장준씨와 함께해서 너무너무 행복하고 정효민님도 지금 행복해 죽습니다 우리 정효민님의 문자 읽어줘요 주연씨 완전 잠을 깨우는 로고송 아 완전 깨로워 아니 주연씨한테 읽어달라 그랬는데 왜 아 저한테 아 저한테는 아니에요? 주연씨라고 했는데 왜 정준씨가 질투 너무 재밌다 그게 아니라 질투에요? 아니 이렇게 셋이서 하는게 처음이어서 원래 대부분 이 자리에 백호형 있고 그러다가 나도 헷갈렸어요 헷갈렸어요 4년차라 그럴 수 있어요 임혜정님
DJ/GUEST,4404.79,4441.72,36.93,3,2,"SPEAKER_09,SPEAKER_23",골드니스인데요 사촌동생이 빌런즈라서 같이 듣고 있어요 오늘 저희 자매를 위한 뷔페같은 종합선물세트 조합이라 행복합니다 진짜 기대할게요 한 분은 골드니스 골든차일드의 팬덤명이죠 그리고 한 분은 빌런즈 우리 엑스디너리 히어로즈의 팬인데 좋네 이렇게 고하영님 주현식 읽어줘요 오늘 네 분 드레스코드 컬러 맞췄나요? 눈이 편하네요 눈이 편하네요 우리 다 약간 다 이렇게 무채색으로 저는 오늘 누나 착장이 제일 마음에 들긴 하는데 이 바라클라가 너무 귀엽더라고요 깜찍하죠?
DJ/GUEST,4442.04,4461.13,19.09,4,2,"SPEAKER_05,SPEAKER_23",진짜로 왜요? 왜 또 그런 눈빛 보내시는지 아니요 아니요 이유가 있으실까요? 아니요 없어요 없어요 약간 누나 소개팅하는 거 쳐다보는 천암 맞네 천암 맞네 맞죠? 천암이네요
DJ/GUEST,4461.11,4532.04,70.93,17,4,"SPEAKER_02,SPEAKER_08,SPEAKER_09,SPEAKER_23",천암이라니까 천암이라니까. 복천. 복천. 아 마음에 들고요. 실시간 문자까지 왔고요. 은진의 편지쇼 OMG 이번 주 유행템 확인해봅니다. 장준쌤. 네. 자 2005년부터 2016년까지 KBS에서 방송됐던 예능 중에 위기탈출 넘버원이라고 있었는데 기억들 하시나요? 이 프로그램이 10년 만에 새로운 시즌으로 부활을 해서 첫 방송이 됐는데요. 반가워하시는 분들이 많으시더라고요. 그래서 오늘의 주제 이렇게 정해보았습니다. 추억 소환 트렌드 다 돌려놔 예를 들어 라떼는 모든 예능 프로그램의 시작이 댄스 신고식이었거든요 그거 부활했으면 좋겠어요 KBS 예능 중에 공포체험 돌아보지마라는 프로그램이 있었어요 당시에 여배우분들이 많이 나왔었는데 5세대 아이돌 버전으로도 보고싶어요 등등 여러분들이 즐겨봤던 애정했던 예능 2026년에 소환해서 부활시키고 싶은 예능 속 코너 어떤 것들이 있는지 또 프로그램과 관련된 에피소드가 있다면 같이 보내주세요 번호는 샵8910 짧은 문자 50원 긴 문자는 사진 문자는 100원이고요. 어플 콩과 KBS 플러스는 무료. 소개된 분들 중 추첨을 통해서 블루투스 이어폰 보내드립니다.
DJ/GUEST,4532.2,4548.2,16.0,3,2,"SPEAKER_05,SPEAKER_23",아이 좋습니다. 여러분들의 추억 소환 트렌드를 기다리며 저희는 노래 듣고 오게요. 하하 키 작은 꼬마 이야기
AD,4560.35,4748.2,187.85,7,1,SPEAKER_03,에브리바디 모두 put your hands up 에브리바디 모두 throw your hands up 에브리바디 모두 put your hands up 에브리바디 모두 죽지 않아 키가 작은 꼬마 동훈이 내 얘기를 들어보세요 받았으기 쉽죠 동네 꼬마 비구석 나랑 키도 비슷해 이거 참 난 속사인데 키도 작고 못생겼는데 가진 것도 하나 없는데 키가 작아서 나는 행복해 세상 모든 것을 불어넣어 볼 수 있으니까 나는 행복해 니가 막심한 스카이저 소재 소녀도 루엣 스파르타 죽지 않아 나는 죽지 않아 오오오 나는 죽지 않아 니가 막심한 스카이저 소재 소녀도 루엣 스파르타 죽지 않아 나는 죽지 않아 꿈이 많은 꼬마 동훈이 하고 싶은 게 참 많아지 노래하고 싶다고 무대 서고 싶다고 앨범까지 냈는데 이거 참 아무도 몰라 마음대로 안 풀린다고 마음먹기 나름이라고 절대 놓치고 싶지 않아 넘어지면 또 다시 일어나면 되니까 나는 괜찮아 니고 막시모 스카이저 소우세 소녀두루엔 스파르타 죽지 않아 나는 죽을래 니노마시모 스카이저 소재 소냐도 루에스 바른다 죽지 않아 나는 죽지 않아 나는 키 작은 꼬맹이니까 사랑이 실패해도 절대 죽지 않아 사업에 실패해도 절대 죽지 않아 시험에 떨어져도 절대 죽지 않아 You and I we are one 죽지 않아 나는 죽지 않아 나는 시작은 꿈에 이르니까
DJ/GUEST,4749.97,4771.63,21.66,9,2,"SPEAKER_02,SPEAKER_23",하하 키 작은 꼬마 이야기. 이 노래도 이제 예능 무한도전. 또 오늘은 주제가 트렌드잖아요. 트렌드. 옛날 예능 트렌드. 추억 소환 트렌드라서 이렇게 이 노래를 띄워봤고요. 아니 근데 진짜 옛날 예능 하니까 궁금한 게 있긴 하다. 장준 씨는 근데 워낙에 예능을 많이 알아서. 네네네네.
DJ/GUEST,4771.61,4797.11,25.5,5,3,"SPEAKER_02,SPEAKER_08,SPEAKER_23",좋아하는 예능이 있었어요? 좋아하는 예능이요? 사실 뭐 1박 2일 무도 요런거는 당연히 다 좋아했는데 저는 약간 그런거 좋아했어요 출발 드림팀 재밌었어 그거 왜 부활 안하는지 부활하면 좋을거 같은데 요런 느낌쓰 주현씨는 좋아했던 예능? 저는 우리 동네 예체능. 예체능.
DJ/GUEST,4797.73,4803.52,5.79,2,2,"SPEAKER_08,SPEAKER_23",기억 남는다. 제가 운동하는 거 스포츠 이런 거 엄청 좋아해가지고 그때 당시 그거 엄청 많이 봤었어요.
DJ/GUEST,4803.54,4814.76,11.22,2,2,"SPEAKER_08,SPEAKER_23",그게 아마 당대 최고의 체육 스타들이 다른 운동에 도전하는 거였나? 그거는 뭉쳐야 산다.
