block_type,start,end,duration,segments,speaker_count,speakers,text
DJ/GUEST,2563.89,2617.44,53.55,11,2,"SPEAKER_08,SPEAKER_10",그러다가 병원에서도 꾸준히 이렇게 들어주신 거예요? 네. 우리 또 8365님의 건강에 쾌차 쾌차에 텐디가 어떻게 조금 그래도 좀 도움이 됐을까요? 네 너무너무 많은 도움이 됐고 너무 좋은 추억이 될 것 같아요 아 너무 감사합니다 활성육원님 우리 사랑하는 엄마에게 음성편지 남기는 시간 가져볼게요 아 네 사랑하는 우리 엄마 나이도 이제 연세도 많으신데 딸 영감해줘서 너무 고맙고 너무 사랑해요. 올해 하늘도 건강하시고 우리 행복하게 잘 지내요. 엄마 사랑해요. 좋았어요. 너무 멋졌어요. 감사합니다. 그리고 저희 조카도 얘기 한마디 좀 해도 될까요?
DJ/GUEST,2617.46,2632.6,15.14,8,2,"SPEAKER_08,SPEAKER_10",그럼요. 조카 이름 불러도 되면 한번 화끈하게 불러줘요. 네. 우리 사랑하는 이유진. 이유진. 네. 오늘 잘 됐는데 유진이도 건강하고 행복하자. 그리고 사랑하는 호영이도 고마워.
DJ/GUEST,2632.62,2927.37,294.75,21,2,"SPEAKER_06,SPEAKER_10",우리 또 조카까지 챙기는 따순 우리 고모인가요 이모인가요? 네. 저 이모. 이모. 그래요. 우리가 또 통장으로 기른 자식들 아닙니까. 8365님 얼른 얼른 회복하시고요 신청곡도 바로 띄워드립니다 네 감사합니다 얼른 쾌차하셔요 네 감사합니다 텐디 이 보라님께서 근종 삭제송을 불러주는 DJ가 어딨냐 여기 여기 여기 있지 바로 가요광장에 있어요 라고 보라님이 문자 주셨네요 여러분 뭔가 삭제하고 싶은 것들이 있다면 텐디에게 또 이렇게 사연을 보내주십시오 저희가 삭제삭제 이승기씨의 삭제를 한번 불러드릴게요 8690님 자궁 근종 증상이 있으면 의사가 초음파를 권합니다. 1년에 한 번 초음파 검사하시면 돼요. 여성 질환은 정기검진이 제일 중요하니 다들 귀찮더라도 꼭꼭꼭 검진 잘 받으셔요. 맞아요. 텐디도 최근에 정기검진 할 일이 있어서 갔다 왔거든요. 어쨌든 이런 세포나 근종... 아 그런 것들에 대한 이슈들이 있을 수가 있어요 강희환님 저도 난소 혹 제거 수술 받은지 한 달 좀 넘었습니다 수술 받고 나서도요 관리 중요하니까 쉬면서 회복 관리 잘 하셔요 취자들 우리 정말 아프지 맙시다 2026년 우리 아프지 말고요 청취자분들 늘 항상 행복하시고 행복 가득 건강 뿜뿜 긍정기운 탄탄대로 새해 복복 취자들 8365님의 신청곡도 띄워드릴게요 데이식스 한 페이지가 될 수 있게 너도 그랬을 거라 믿어 오늘이 오길 매일같이 달력을 보면서 솔직히 나에게도 지금 이 순간은 꿈만 같아 너와 함께라 오늘을 위해 내 마음을 널 준비해봤어 All about you and I 다른 건 다 제쳐두고 나에게 다 맡겨봐 지금 이 순간을 다시 넘겨볼 수 있는 한 페이지가 될 수 있게 이 아이예요 이 아이예요 This is our page 이 아이예요 지금이 오기까지 마냥 순탄하진 않았지 오늘이 오길 나도 못 빠져라 기다렸어 솔직히 나보다 더 네가 몇 배는 더 힘들었을 거라고 믿어 오늘을 위해 그저 견뎌줘서 고마워 내가 맡겨봐 지금 이 순간이 다시 넘겨 볼 수 있는 한 페이지가 될 수 있게 I want you to come on out and have fun I want us to have the time of our life 지금 이 순간이 다시 넘겨볼 수 있는 한 페이지가 될 수 있대 This is our page
DJ/GUEST,2936.74,3080.08,143.34,30,2,"SPEAKER_09,SPEAKER_10",데이식스 한 페이지가 될 수 있게 듣고 왔습니다. 여러분은 이은지의 가요광장 함께하고 계시고요. 저는 텐디 이은지예요. 이선주님 내 발가락 티눈 좀 삭제해줘요. 7년째 안 없어져요. 텐디가 근종 삭제되신 분에게 이승기씨의 삭제라는 노래 불러드렸잖아요. 이선주님의 발가락 티눈이 좀 또 보이지 않았으면 좋겠어요. 보이지 않아 이선주 발가락 뒤 눈 안 보여 어때요 여러분? 이렇게 삭제뿐만이 아니오라 보이지 않아 거미씨의 기억상실을 이렇게 또 인용하는 방법도 있답니다. 이금선님 살도 삭제가 되나요? 아 살이요? 살 쪽은 또 로렐라이의 디아이 이티 쪽으로 가야 되는 거 아니에요? 원 투 리듬에 몸을 맞춰 원 투 쓰리 앤 포 내 곁을 떠나가줘 나의 살들아 이런 D.I.E.T. 로렐라이 쪽으로 가야 될 것 같고 안연신님 저도요. 허리디스크 통증도 삭제삭제송 듣고 싶네요. 허리디스크 통증은 삭제삭제송보다는 코어가 중요해요. 허리 쪽은 어쨌든 나의 어떤 중심이나 이런 코어 쪽이 중요해서 이렇게 뭔가 코어를 좀 이렇게 단단하게 이렇게 단련할 수 있는 그런 느낌의 임재범 씨의 뭐 이런 비상 같은 노래 있죠. 날개를 너무 오랫동안 움츠렸던 날개 이런 음악 해가지고 이제 좀 활활 허리가 나와서 활활 날 수 있는 음악을 추천드리도록 할게요 이현정님 제 이마에 편평사마귀 좀 삭제해주세요 이번에 저번에 제가 제거를 했는데요 또 올라와요 맞아요 이 사마귀나 김이 주근깨 삭제를 해도 또 나타나요. 잡초처럼. 굉장히 녹록지가 않지만 이게 또 삭제를 해도 또 나타나요. 그러면 이제 우리는 또 화를 내야죠. 왜 내 눈앞에 나타나. 김범수 씨처럼. 왜 내 눈앞에 나타나. 변평사막이 나타나.
DJ/GUEST,3080.58,3112.86,32.28,5,2,"SPEAKER_06,SPEAKER_10",이런 스타일의 음악이 낫지 않을까요? 취자들 광장마켓 다이소 시간에 현 상황에 대한 플레이리스트를 텐디가 한번 정해주도록 할게요. 나중에도 기대해줘요. 우리 잠깐 광고 듣고 다시 올게요. 원금 손실 유의.
AD,3113.46,3118.99,5.53,1,1,SPEAKER_11,투자 전 상품 설명서 및 약관 필독.
GUEST,3119.01,3123.32,4.31,1,1,SPEAKER_06,소리 질러.
AD,3128.42,3215.9,87.48,20,7,"SPEAKER_02,SPEAKER_07,SPEAKER_11,SPEAKER_12,SPEAKER_15,SPEAKER_16,SPEAKER_22",고려. 깊어져. 관총물. 굿즈업. 관총물을 고려하. 굿즈업. 공공기관 우선구매 대상기업 고려기프트 성인용 기저귀 금비금비 얼쑤 한국에서 만들었네 성인용 기저귀 금비금비 얼쑤 국내 생산 성인용 기저귀 금비 검색창에 금비기저귀를 검색해보세요 국산 성인용 기저귀 금비 최고의 플레이는 최고의 수면에서. 베스트 슬립 대표 서진원입니다. 대한민국 축구 국가대표팀의 수면. 이제 베스트 슬립이 책임집니다. 우리 선수들이 최고의 플레이를 할 수 있도록 최고의 수면을 선물합니다. 대한민국 축구 국가대표팀 공식 침대 매트리스. 베스트 슬립. 스마트 AI 가디언스 기술로 완성한 프리미엄 블랙박스의 새로운 기준. AI 블랙박스의 빈틈을 채우다. 지속 가능한 미래를 위해 조용히 발걸음을 내딛는 곳이 있습니다. GH 경기주택도시공사는 기후위기에 대응하고 탄소중립을 실천하며 친환경과 녹색성장의 가치를 공간에 더합니다. 미래를 위한 공간. GH 경기주택도시공사가 함께합니다.
DJ/GUEST,3220.24,3297.71,77.47,4,2,"SPEAKER_06,SPEAKER_10",매일 똑같은 하루 그런 생각은 잠시 접어도 오늘은 이은지와 함께해 KBS 라디오 이은지의 가요광장 최바다님 우와 진짜 즉흥인거에요? 텐디 저 설거지하다가 그릇 놓칠 뻔해서 사연 보네요 진짜 웃겨요 저 우울증인데 텐디 텐션에 우울함 두려움이 삭 아하 이렇게 또 칭찬 칭찬 바다님 우울증에 또 좋은 것이 12시부터 2시까지 이은지의 가요광장입니다 많이 들어주시고 아까 선주님이 발가락 티눈 삭제시켜주세요 하다가 보이지 않아 발가락 그 노래를 부르게 됐잖아요 근데 선주님도 답장이 왔어요 감사해요 너무 감동이에요 발가락 뒷눈이 삭제되길 바라며 여러분 2부 끝곡입니다 세상에나 이 노래군요 김동률 피처링 아이유 동화 들려드리면서 우리는 한시에 금요일 고정 게스트 가수 후이시 이소정씨와 함께 옵니다
GUEST,3308.54,3429.47,120.93,5,1,SPEAKER_06,먼 옛날 내가 아주 어릴 적 날개가 있었죠 모두가 잠든 밤에 아무도 모르게 난 날아올랐죠 온 세상은 내가 아주 어릴 적 내 조그마한 이마에 우리 두 개 있어 세상 나쁜 사람들 물리치곤 했죠 그땐 너무 쉬웠던 마법 같은 이야기 어느샌가 있지 온종일 충만했던 길었던 내 하루가 눈 깜짝할 새 흐르는 지금 햇살하는 꿈에도 가슴이 두근대도 소년소녀의 시간도 흘러
AD,3440.39,3521.76,81.37,17,3,"SPEAKER_04,SPEAKER_13,SPEAKER_22","KBS 쿨 FM 57분 교통정보입니다. 평택 제천고속도로 제천 방면 북진천 부근에서는 2시간 전쯤 탱크로리 차량에서 가스가 노출되는 사고가 났습니다. 이 때문에 현재 제천 방면으로 남한성분기점부터 북진천 나들목 사이가 전면 통제되고 있는데요. 미리 다른 길로 우회하셔야겠습니다. 영동고속도로에서는 강릉 방면으로 새말부근에서도 사고가 있었는데요. 현재는 갓길로 옮겨져서 처리하고 있습니다. 논산 천안고속도로에서는 논산 쪽으로 차령터널 일대로 지나는 차량들이 꾸준히 많습니다. 또한 도로 곳곳으로는 쌀쌀한 날씨에 고장난 차 서 있는 곳들이 많은데요. 미리 차로 변경해서 안전하게 지나셔야겠습니다. 그 밖의 제주를 중심으로는 많은 눈이 내리면서 도로 곳곳이 통제되고 있습니다. 몇몇 구간에서는 월동장구를 갖춰야 이동이 가능하기 때문에 미리 도로 상황을 살피셔야겠고요. 안전에도 각별히 신경 쓰시기 바랍니다. KBS 콜 FM 57분 교통정보 김민희였습니다. 오빠, 주말에 아울렛 갈까? 주말엔 차 막힌단 말이오. 지하철 타고 가면 되는데? 그렇게 가까운 데가 있단 말이오?"
GUEST,3528.53,3553.62,25.09,2,1,SPEAKER_06,유명 브랜드 모두 모여있는 그곳 합리적 가격의 시마리오란 말이오. 가산 디지털 단지 마리오 아울렛역에서 만나는 마리오 아울렛
AD,3554.41,3620.08,65.67,10,5,"SPEAKER_00,SPEAKER_02,SPEAKER_13,SPEAKER_20,SPEAKER_24","살면서 제가 2시를 기다려본 적이 없는데 하디 덕분에 그래도 매일매일 힘을 얻는 것 같습니다. 하디 이제 곧 52시니까 2시가 기다려지는 라디오 안녕하세요 여러분 항상 유쾌한 텐션으로 하루를 밝혀준 우리 하하 유쾌한 텐션으로 하루를 밝히는 라디오 슈퍼라디오 이제부터 더 잘하고 아빠가 영원하면 좋겠어요. 청취자 여러분과 영원히 함께하고 싶은 라디오 KBS 쿨 FM 하의 슈퍼라디오와 함께해주세요. 1단계, 2단계, KBS가 업그레이드합니다. KBS 플러스, KBS만이 제공 가능한 무료 서비스. 스마트폰에서 즐겨보세요. 40회 실시간 채널, 5만 개의 다시 보기. KBS의 과거, 현재 프로그램을 소환해서 볼 수 있습니다. 지금 당장 구글 플레이, 애플 스토어에서 KBS 플러스를 다운받으세요."
DJ/GUEST,3626.01,3805.31,179.3,18,2,"SPEAKER_06,SPEAKER_10","이은지의 가요광장 이은지의 가요광장 KBS 라디오 이은지의 가요광장 3부 시작했고요. 저는 DJ 이은지입니다. 잠시 후에는요. 광장코인 노래방 광코노 2025 가강 어워즈. 줍줍상이 빛나는 가수 이소정 씨. 둥지 트럭상을 수상한 가수 후이 씨. 함께 하도록 합니다 금요일 광장코인 노래방 코너야 말로 진정한 가요 광장이라고 말씀을 드릴 수가 있어요 정말 명품 보컬 우리 후이씨와 소정씨가 함께합니다 이번 주 주제가요 여러분 2026년 나의 새해 첫 곡이라고 합니다 새해 첫 곡 아 새해 첫 곡 어떤 노래를 우리 청취자분들이 신청해 주실까요? 예를 들어서 작년이 너무나도 고된 흙길이었기 때문에 올해는 부디 꽃길이길 바라며 데이브레이크의 꽃길만 걷게 해줄까 아니면 아이브의 레벨아트 요런 노래 들었어요 첫 가사가요 새해 첫 곡으로 찰떡입니다 시작은 항상 다 이룬 것처럼 맞아 그리고 저는 이 아이브 레벨아트 부분에서 가장 울컥하는 때가 우리 유진씨가 음 하면서 막 이렇게 달려나갈 때 있잖아요 그때 막 아우 나 울컥하거든요 그런 것들 여러분들의 새해 첫 곡을 좀 보내주십시오 보내주실 번호 샷8910 짧은 문자 50원 긴 문자와 사진 문자 100원 어플 콩과 kbs 플러스는 무료 이번주 광고소개 제작진 선정 2025년 베스트 오브 베스트라는 주제로 함께 하는데요 텐디가 예전에 부캐 특집 광고소개에서 개그맨 문세윤씨의 부캐 북구뚱의 낯가려 은근히 낯가려요 라는 노래를 광고소개로 했습니다 한번 더 해볼게요 감독님 음악 주십시오 낯가려요 아닌척 하지만 그래도 해내요 텐디는 프로이니까 광고 속의 천재 여기 있어요. 새해에도 가광 잘 부탁드려요. 이은지의 가요광장 3, 4부는요. 메디힐, 토너패드, 한국수전공사, 신한금융그룹, 일학약품, 현대자동차, TS푸드, 보배 반점 제공입니다. 뭐야 뭐야 요즘 피부 비결 뭐야?"
AD,3805.33,3831.33,26.0,1,1,SPEAKER_11,"세수하고 한 장 쓱 닦고 착 화장 전에 한 장 쓱 닦고 착 쓱 닦고 착 붙이는 메디힐 토너 패드 2024, 2025 올리브영 아워즈 토너 패드 1위 피부 고민 있을 땐 메디힐 토너 패드 글로벌 더마 코스메틱 메디힐 우리의 물을 나누면 더 행복한 오늘이 있고 우리의 기술을 나누면 내일이 더 기대됩니다"
GUEST,3839.8,3860.11,20.31,2,1,SPEAKER_06,다 좋아해요 미래로 행복으로 K-WATER로 이 캠페인은 기후위기 대응을 선도하는 글로벌 물기업 K-WATER 한국수자원공사와 함께합니다. K-WATER로
AD,3863.14,3942.88,79.74,8,4,"SPEAKER_07,SPEAKER_11,SPEAKER_18,SPEAKER_19","안녕하세요 장나라입니다. 살다 보면 갑작스러운 사고나 질병으로 위기에 빠지는 경우가 있습니다. 신안은 사회복지사, 경찰관과 협력해 어려움을 겪는 가정이 일상으로 돌아올 수 있도록 위기가정지원사업을 펼치고 있습니다. 위기의 순간 신안과 함께 떠오른 건강이란 태양 펼쳐진 생명이란 해 그 속을 항해하는 일양 일양약품 좋은 약을 찾아 항해하는 글로벌 제약회사 일양약품 아 이 라디오 광고가 보이는 라디오 광고면 어땠을까요? 스타리아 라운지의 넓은 공간을 담기에 말로는 부족하니까 가족 모두가 편안한 여유로운 공간과 새로워진 편의 사양 가까운 전시장에서 확인해보세요. 더 뉴스 타리아 라운지 출시."
DJ/GUEST,3958.5,4048.11,89.61,14,2,"SPEAKER_06,SPEAKER_10",고맙습니다. 추억을 나누는 우리만의 랜선 노래방 여기는 광장 후이 노래방 금요일에 이 시간 함께해 주실 분들입니다. 2025 가광 어워즈 줍줍상에 빛나는 이소정씨 어서 오십시오. 안녕하세요 소정입니다. 그리고 둥지트럭상을 수상한 후이씨 어서 오세요. 안녕하세요 후이입니다. 혁거세였죠 정말 박혁거세 알을 깨고 나왔죠 알을 깨고 가광에 둥지를 쓸었어요 혁거세랍니다 아 그 톤이었군요. 네 딱 이 톤이었어요. 박효꽃으로입니다. 맞다 맞다. 덕분에 또 톤이 생각났고요. 아니 우리가 지난주 목요일에 2025 가광 어워즈를 해가지고요. 시상식을 진행했어요.
DJ/GUEST,4048.12,4050.43,2.31,3,2,"SPEAKER_03,SPEAKER_10",네 그렇습니다. 소정씨 어땠어요? 시상식 재밌었나요?
DJ/GUEST,4050.69,4121.48,70.79,9,3,"SPEAKER_03,SPEAKER_09,SPEAKER_10",재밌었어요. 후유님이 저희랑 있을 때는 그렇게 뭔가 이렇게 내성적이라는 느낌을 저희가 몰랐었는데 다른 분들이 계시니까 또 약간의 낯가림 이슈가 있었죠 네 너무 재밌었어요 어땠어요 우리 후이 씨는 왜냐면 저희 세 명이서 있을 때는 제가 처음에 왔을 때는 낯을 가릴 새도 없이 이 자리를 꿰차겠다는 욕심 때문에 그런 티를 많이 안 냈고 그러다 이제 녹아들었는데 새로운 분들이 계시니까 제가 이제 이미 자리는 있으니까 낯섬이 나오더라고요. 진짜 그냥 관전하다 갔어요. 일 안 하고 일 안 하고 관객처럼 있다 가는 거예요. 그래서 이 친구 심지어 이게 더 어색한 게 뭐냐면 초면이 아닌 게 더 어색한 거예요. 애매하게 알면 좀 그래가지고 아예 초면이었으면 괜찮은데 아예 초면이었으면 일한다 하고 하면 된대 맞아요 어디선가 봤던 같이 프로그램도 했던 근데 친분은 없는 약간 이런 느낌이라서 그런 이슈가 있었지만 그래도 지난주에 텐지는 기억에 남는 게 노가리노가리 연출을 맞아요 후이씨가 낯가림 이슈가 있음에도 불구하고 열창을 대줬어요.
DJ/GUEST,4123.34,4135.25,11.91,4,2,"SPEAKER_03,SPEAKER_10",아 맞아요. 제가 그래서 고민했어요. 너무 길게 가시길래 언제 들어가는 게 맞는 것 같은데 하다가 뒷부분에 들어갔는데 그거를 또 백호님께서 그러니까요. 또 찝어줬죠.
DJ/GUEST,4135.27,4146.09,10.82,5,2,"SPEAKER_03,SPEAKER_10",찝어주셔가지고 저 살려주신 거죠. 완벽한 호흡이었습니다. 우리 가광 식구들 오늘 2026년 첫 고정 게스트분들의 출근입니다. 정말요? 네.
DJ/GUEST,4146.07,4231.41,85.34,4,3,"SPEAKER_03,SPEAKER_09,SPEAKER_10",어제는 텐디 혼자 진행을 했고 여러분들이 첫 2026년을 밝혀주셨어요 2502님이 문자 주셨네요 소정씨 읽어줘요 후이님 가광어워즈 때 노가리노가리 부르시면서 얼굴 토마토 되신거 너무 귀여웠어요 텐디님이 노가리 또 시키신다고 하시던데 이번엔 어떤 버전으로 불러주실지 완전 기대됩니다 그리고 부담드리는건 아닌데 가능하시다면 후이님이 불러주시는 보넥도의 오늘만 아이러브유 다시한번 듣고싶어요 이런 노래는 또 우리 후이시 제가 노래를 불러본 적은 없는데 여기까지 하겠습니다 아이돌이에요 불러본적이 없어가지고 발라드도 잘하고 댄스곡도 잘하고 조만간에 노가리노가리를 한번 해야겠네요 청취자분들도 그렇고 텐티도 좋아한다니까요 그 부분이 너무 좋았다고 한 번 해줘요 조만간에 제가 그 뭐야 건반 치면서 한 번 되게 짧게 너무 길면 좀 그러니까 짧으니까 짧게 좀 이 인트로 시간에 제가 어 저 준비해왔었네요 바로 할게요 좋아요 좋아요 하정선님도 노가리에 화음이 좋았다 화음 또 제가 또 싹 녹아들었었죠 그러네
DJ/GUEST,4231.39,4272.17,40.78,2,2,"SPEAKER_09,SPEAKER_10",또 이 화음이 소정씨가 한번 얹어줬고 감사 감사 안연신님도 문자 주셨네요 후이씨 읽어주세요 네 소정씨 후이씨 새해 반갑습니다 말도 안되게 행복한 한 해 말도 안되게 대박인 한 해 되세요 감사합니다 눈물나게 눈물나는 그런 문자였고요 쌍미니님 2026년 가요광장 첫 게스트 구삼즈 올해도 말처럼 열심히 달려주세요 무한 기대하며 기다릴게요 화이팅 감사합니다 열심히 달려볼게요 그러니깐요 아니 그리고 소정씨가 또 센스 만점으로 2025년 12월 30일 화요일 오후 11분경에 사윤을 보내줬습니다 맞아요 맞아요 그 시간에 어디 이동 중이셨나요?
DJ/GUEST,4272.27,4320.77,48.5,3,2,"SPEAKER_09,SPEAKER_10",네 스케줄 가고 있었는데 또 저는 자주 듣습니다 가광을 점심시간이다 하면 무조건 우리 후이씨도 많이 많이 좀 들어줘요 저 듣습니다 듣습니다 문자를 보내야 알아요 거짓말하지마 티를 내야돼 니가 가광을 평소에 듣가는 저는 라이브 영상을 자주 보고 이제 그 너튜브에 있으니까 사실 생방은 그쵸 쉽지 않죠 쉽지 않죠 약간의 또 저기 야행성 이슈 살짝 있잖아요 맞아요 맞아요 느끼는 친구라 그래도 자주자주 여러분 늘 가광과 함께 있지 않더라도 가광생각 그럼요 가광에 의한 가광만을 생각해주세요 알겠습니다 그렇게 좀 부탁 부탁 네네 감사합니다 우리 소정씨 후이시와 함께하는 광장코인 노래방 이번 주 주제가 어떻게 됩니까?
GUEST,4321.41,4384.94,63.53,8,2,"SPEAKER_03,SPEAKER_09",새해 첫날이었던 어제 여러분은 어떤 노래를 첫 번째로 들으셨나요? 새해 처음으로 듣는 노래가 한 해의 운세를 좌우한다는 속설 한 번쯤은 들어보셨을 것 같은데요. 그래서 오늘은 이런 주제로 얘기해볼까 합니다 바로 2026년 나의 새해 첫 곡 첫 소절부터 자신감과 기세가 풀 충전되는 케이팝 들으면 럭키가이가 될 것 같은 발랄한 댄스곡 따뜻한 한 해를 보내게 해줄 훈훈한 감성 발라드 등등 여러분들이 새해 첫 곡으로 들었거나 추천하고 싶은 노래를 사연과 함께 써서 보내주세요 저희가 최선을 다해서 한 소절씩 불러드리겠습니다 보내주실 번호 문자번호 샵 8910 짧은 문자 50원 긴 문자와 사진 문자는 100원 인터넷콘과 KBS 플러스는 무료입니다. 사연 소개되신 분들께는 추첨을 통해 편의점 상품권 선물로 드릴게요. 저희 구삼지의 목소리로 듣고 싶은 새해 첫 곡 많이 많이 보내주세요. 어제가 새해 첫날이었는데 우리 또 요리왕 이수정씨는 어떻게 떡국을 드셨나요? 제가 하고 싶었는데 부모님을 뵈러 가느라 어머니가 우족탕을 해놓으셨더라고요.
AD,4384.96,4385.02,0.06,1,0,,우족?
DJ/GUEST,4385.0,4389.27,4.27,4,2,"SPEAKER_09,SPEAKER_10",네. 이틀을 끓이셨대요. 너무 맛있게 먹고 왔습니다. 우족탕.
DJ/GUEST,4390.27,4418.41,28.14,4,2,"SPEAKER_09,SPEAKER_10",제가 아는 뭔가 꼬리곰탕 이런 거랑 다른 건가요? 근데 소의 발뼈로 이제 푹 고와가지고 만드는 건데 너무 맛있고. 어떤 느낌이에요 우족탕은요? 고기가 살코기보다는 콜라겐 부분 있잖아요 발쪽이다 보니까 도가니 같은 도가니들이 들어있는 부분인데 팍팍 넣고 먹고 왔어요 건강에 좋은 거는 기가 막히게 잘 챙겨 먹는 거죠
DJ/GUEST,4418.4,4443.93,25.53,3,2,"SPEAKER_03,SPEAKER_10",너무 좋아요 한방오리 이런거 너무 좋아요 한방백숙 소정씨 집에서 가시호가피 냄새 많이 나 능이백숙 능이버섯 차가버섯 그런거 굉장히 좋아해요 아니 후이씨는 상황이 어때요? 새해인데 잘 챙겨 먹었어요? 저는 어제 한 끼 먹었나요?
DJ/GUEST,4444.11,4497.07,52.96,4,2,"SPEAKER_03,SPEAKER_10",네가 뭘 먹었어 너무 말랐어요 그게 아니라 어제 제가 등산을 했는데 이제 와 이게 찾아봤는데 30분이면 올라간대요 되게 가벼운 마음으로 심지어 복장도 안 갖추고 그냥 적당한 복장으로 올라갔는데 너무 높은 거예요 생각보다 한 시간이 넘게 걸렸어요 그래서 갔다가 내려왔는데 내려와서 바로 맛있는 거 먹어야죠 근데 그 힘든 제가 예상치 못한 왜냐하면 저 30분인 줄 알고 초반에 뛰었거든요 심지어 아이고 근데 이제 호흡이 너무 많이 차가지고 내려오고 나니까 입맛이 없는 거예요 오히려 입맛이 없어 도토리묵 먹어야 되는데 도토리묵 오히려 너무 힘들어서 네 너무 힘들어서 그래가지고 밤늦게 그냥 한 끼 제대로 먹고 아 아쉬운데 도토리묵 드시러 꼭 가세요 다시 다시 우리 셋이 한번 가자 근데 저는 궁금한 게 등산에 도토리묵이 어떤 조합이에요?
DJ/GUEST,4497.05,4638.8,141.75,5,3,"SPEAKER_06,SPEAKER_09,SPEAKER_10",밑에 파산하고 나면 도토리묵이랑 막걸리랑 파전 동동주 뭐 이런 거 배고프니까 소정씨 우리가 데리고 갈게 뭘 모르네 등산을 그것 때문에 가는 건데 제가 가는 데는 그런 게 없어가지고 음악부터 듣고 올 테니까 딱 기다리시고 지금 많은 분들이 신청해 주신 신청곡 장종윤씨 조영애씨 전혜연님이 신청해 주신 곡 우주소녀 이루리 여름엔 바람 따라 날아 올라 조금씩 물들어가 벅차올라 내가 바라는 걸 널 위한 말해줘 두 마음에서 너를 비춰 이루리다 봄 랏다 랏다 널 비우리다 내 맘에 약속해 이번 앨범은
DJ/GUEST,4717.23,4740.08,22.85,2,2,"SPEAKER_09,SPEAKER_10",우주소녀 이루리 듣고 왔습니다 오늘은요 광장코인 노래방 광코노 가요광장의 정말 귀엽고 깜찍하고 사랑스러운 명창들이죠 가수 이소정씨 그리고 후이씨와 함께하고 있습니다 주제가 2026년 나의 새해 첫 곡이라 그런지 오늘 여러분들의 신청곡이요.
DJ/GUEST,4741.16,4780.67,39.51,16,3,"SPEAKER_03,SPEAKER_09,SPEAKER_10",진짜 많이 왔어요. 오늘은 진짜 많이 왔어요. 오늘 좀 도톰해요. 이게 항상 대본을 이렇게 중간에 넣어주시거든요. 이 사연들을요. 근데 오늘은 진짜 많이 주셨어요. 우리 청취자분들이 두 분의 목소리로 듣고 싶은 새해 첫 곡이 많은 것 같습니다. 소정씨 사연이 왔나요? 정유진님. 워너원의 에너제틱이요. 워너원분들의 재결합 소식에 에너제틱이 다시 유행가가 될 것 같아요. 후이님의 최고의 곡인 에너제틱이 다시 모두의 귓가에 닿기를 바라며 신청합니다. 후이씨가 또 이 노래를 작사 작곡. 맞습니다. 진짜 대단하다. 제 인생을 바꾼 곡이긴 하죠.
DJ/GUEST,4781.05,4800.23,19.18,9,2,"SPEAKER_09,SPEAKER_10",밥 한번 사라. 밥이 아니지. 성향을 받고 싶은데. 회택아 너 요즘 살림살이 많이 나아졌을 거야. 살림살이 나아졌어. 그런거는.. 다크코스에 맞다야! 그니까! 중지를 틀었네! 사실 제 알을 깨준건 이 친구들 이 노래인데 맞아 맞아!
DJ/GUEST,4800.61,4840.11,39.5,6,3,"SPEAKER_03,SPEAKER_09,SPEAKER_10",그렇지 가광보다는 에너지적이야 우리 소정씨 버전으로도 궁금해 소정씨도 이 남자그룹 노래도 좋아요 파워풀해가지고요 자 어필 좀 해볼게요 작곡가님한테 작곡가님한테 어필 한번 가볼까요? 알겠습니다 Make me feel so high 미치겠어 날 멈출 순 없어 You make me feel so high I'm so crazy 네가 나를 본 순간 너무 좋아해요. 제가 만든 노래를 소정이가 부르니까 느낌이 이상하네요. 저도 기분이 이상해요.
DJ/GUEST,4840.13,4842.81,2.68,2,2,"SPEAKER_09,SPEAKER_10",뭔가 심사받을 것 같고. 제 점수는요?
DJ/GUEST,4844.61,4887.4,42.79,5,2,"SPEAKER_03,SPEAKER_10",왜냐하면 그럴 수밖에 없는 게 서바이벌을 워낙 많이 나가신 소정씨와 심사를 또 많이 하는 후이씨라서. 살짝 부끄러웠어요. 역시 리듬감 있는 노래고 소정씨도 너무 잘해. 사실 제가 이 노래를 만들 때 제가 진짜 건들면 블루스크린이 뜨는 굉장히 안 좋은 컴퓨터를 가지고 방음도 안 되는 공용 작업실에서 만든 거예요 이 노래를 약간 좀 힘들 때 어떻게 보면은 만들었네 데뷔하고 거의 한 1년 정도 지나서 만들어진 노래라서 그래서 마이크도 되게 안 좋은 협소한 엄청 저렴한 마이크로 만든 건데 세상에나 세상에나 이 멜로디를 짰던 그게 떠오르면서 이걸 수정이가 부르고 있으니까 느낌이 이상했나 봐요 느낌이 좀 이상했어요 그만큼 원작자에게 감동을 준 거예요
DJ/GUEST,4887.39,4906.53,19.14,6,2,"SPEAKER_03,SPEAKER_10",잘했어요. 감사합니다. 2026년 새해 첫 곡 어떤 노래 신청곡으로 왔어요? 6709님께서요. 올해 처음으로 들은 노래는 KBS 라디오 스테이션 제로 프로에서 선곡해준 동방신기의 허그였답니다. 올 한 해 가족들 많이 안아주고 쓰담쓰담하면서 살아가렵니다.
